step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed
6103,9,35.0,0.6363636363636364,7.517460917782677
6104,10,44.0,0.7857142857142857,7.574813711371173
6105,11,54.0,0.9642857142857143,7.607943138298255
6106,11,65.0,1.1818181818181819,7.504216510426742
6107,14,78.0,1.3928571428571428,7.290555641817291
6108,15,92.0,1.6140350877192982,7.295742744871566
6109,13,83.0,1.456140350877193,7.351223370925715
6110,14,83.0,1.456140350877193,7.041044841476589
6111,13,87.0,1.5263157894736843,6.742508746837693
6112,13,66.0,1.1785714285714286,6.772611992612589
6113,13,77.0,1.3508771929824561,6.747299910875102
6114,14,90.0,1.5789473684210527,6.831709380631124
6115,15,105.0,1.8421052631578947,7.107559822700974
6116,13,85.0,1.4912280701754386,6.940613500882216
6117,11,69.0,1.2105263157894737,6.82596140699135
6118,11,59.0,1.0350877192982457,6.990779791083041
6119,11,51.0,0.8793103448275862,6.713294508162392
6120,11,46.0,0.7931034482758621,6.753028104812485
6121,13,59.0,1.0172413793103448,6.803126194303284
6122,15,72.0,1.2,6.854585505785819
6123,14,85.0,1.4406779661016949,6.704561034805241
6124,11,60.0,1.0344827586206897,6.887191318622714
6125,11,53.0,0.9137931034482759,7.065029285317005
6126,9,49.0,0.8448275862068966,7.353494853165987
6127,7,46.0,0.8070175438596491,7.598948723056061
6128,8,53.0,0.9137931034482759,7.8859581339063425
6129,4,28.0,0.49122807017543857,8.486550480397002
6130,4,22.0,0.38596491228070173,8.949069946884004
6131,6,26.0,0.4482758620689655,8.996057898950768
6132,6,31.0,0.5344827586206896,9.095477140031015
6133,5,36.0,0.6206896551724138,9.346872989861106
6134,6,41.0,0.7068965517241379,9.650545233747343
6135,6,46.0,0.7796610169491526,9.695964869021786
6136,5,51.0,0.8793103448275862,9.757165249898057
6137,6,56.0,0.9655172413793104,9.494980062893806
6138,6,61.0,1.0517241379310345,9.195839702739482
6139,7,68.0,1.1929824561403508,8.993622811543986
6140,9,76.0,1.3103448275862069,8.560769396343696
6141,10,85.0,1.4655172413793103,7.937491117861357
6142,8,51.0,0.9107142857142857,7.471824294780559
6143,12,62.0,1.1071428571428572,7.2016135971791755
6144,14,75.0,1.3392857142857142,6.7027531200212325
6145,16,91.0,1.625,6.676960922084504
6146,18,101.0,1.8035714285714286,6.445866609264128
6147,16,112.0,2.0,6.21351933892541
6148,15,127.0,2.309090909090909,6.3719363071792205
6149,17,144.0,2.618181818181818,6.16511946631496
6150,20,139.0,2.43859649122807,5.824211977836233
6151,20,147.0,2.625,5.669920835719716
6152,20,157.0,2.754385964912281,5.859635548151378
6153,20,169.0,2.913793103448276,5.8765937848103045
6154,20,189.0,3.2586206896551726,6.003339384542388
6155,21,209.0,3.542372881355932,5.8090490581153125
6156,23,231.0,3.85,5.79112519922542
6157,18,196.0,3.2666666666666666,5.9486008719712045
6158,15,172.0,2.819672131147541,5.961796830753989
6159,13,162.0,2.6557377049180326,6.136484347045615
6160,12,165.0,2.75,6.285583269892083
6161,10,92.0,1.5081967213114753,6.6536687894076065
6162,10,58.0,0.9354838709677419,7.02624201104768
6163,8,43.0,0.6935483870967742,7.603201626387212
6164,10,47.0,0.746031746031746,7.892852358706213
6165,5,16.0,0.26229508196721313,8.38264368177837
6166,4,15.0,0.25,8.553897980766543
6167,5,19.0,0.3114754098360656,8.622710037292537
6168,5,23.0,0.3709677419354839,8.568086938232993
6169,7,30.0,0.4838709677419355,8.743145322219588
6170,9,38.0,0.6031746031746031,8.64955799964876
6171,8,46.0,0.7540983606557377,8.513155354282993
6172,9,55.0,0.9166666666666666,8.294994163455977
6173,11,64.0,1.032258064516129,8.0738666377759
6174,10,73.0,1.1587301587301588,7.878845738503542
6175,11,84.0,1.3333333333333333,7.803976872267799
6176,14,96.0,1.5238095238095237,7.401908077311061
6177,14,108.0,1.7142857142857142,6.947721403784777
6178,14,85.0,1.4166666666666667,6.708228291801526
6179,13,86.0,1.4576271186440677,6.537593492804286
6180,12,96.0,1.6271186440677967,6.58371547230636
6181,13,109.0,1.8793103448275863,6.646954607971781
6182,15,122.0,2.0677966101694913,6.3926708705887725
6183,11,95.0,1.6101694915254237,6.486874313879571
6184,11,106.0,1.7966101694915255,6.791098835690476
6185,13,119.0,2.0517241379310347,7.036174355516232
6186,13,132.0,2.3157894736842106,6.982078713146661
6187,17,147.0,2.4915254237288136,6.8650448878116395
6188,17,163.0,2.716666666666667,7.008967483403653
6189,18,180.0,2.9508196721311477,7.1689711671010485
6190,18,198.0,3.2459016393442623,7.0845611544094025
6191,16,145.0,2.4166666666666665,7.051512783717755
6192,14,107.0,1.7540983606557377,7.0186799781987546
6193,13,92.0,1.5081967213114753,7.2687480424169895
6194,14,96.0,1.5737704918032787,6.968594890144533
6195,14,101.0,1.6290322580645162,6.6872828908337185
6196,13,107.0,1.7258064516129032,6.478952262955941
6197,16,122.0,1.9365079365079365,6.144743532103503
6198,15,112.0,1.7777777777777777,5.927929947311073
6199,15,116.0,1.8412698412698412,6.022132144779929
6200,16,121.0,1.890625,5.953691696749708
6201,17,129.0,2.015625,5.807464484541423
6202,16,138.0,2.15625,6.010586584759169
6203,19,150.0,2.34375,5.981136038990318
6204,16,162.0,2.53125,6.329198667636689
6205,16,178.0,2.78125,6.593269638528234
6206,14,153.0,2.390625,6.74058913698026
6207,14,159.0,2.484375,6.888618973457474
6208,13,164.0,2.6031746031746033,6.860577647305734
6209,14,177.0,2.8095238095238093,7.1183639995479036
6210,12,115.0,1.796875,7.455232810197488
6211,10,89.0,1.435483870967742,7.87150137306569
6212,9,63.0,1.0,8.201215081081537
6213,9,67.0,1.098360655737705,8.059749178273135
6214,8,74.0,1.2333333333333334,8.099062510329253
6215,10,83.0,1.3833333333333333,7.934879139357745
6216,10,93.0,1.603448275862069,8.04582089816737
6217,11,104.0,1.8245614035087718,8.10233713194974
6218,12,115.0,1.9827586206896552,8.18335216842235
6219,12,126.0,2.135593220338983,8.108337961747518
6220,13,139.0,2.396551724137931,8.157783048680386
6221,15,153.0,2.732142857142857,7.675510908259724
6222,15,168.0,3.0,7.5009509108822545
6223,15,183.0,3.267857142857143,7.0298273526632045
6224,15,147.0,2.5344827586206895,6.341010949763567
6225,17,122.0,2.0677966101694913,5.8734748103501895
6226,15,128.0,2.245614035087719,5.551572938163059
6227,14,94.0,1.6491228070175439,5.379546540932159
6228,12,86.0,1.5087719298245614,5.197675390839167
6229,13,95.0,1.7272727272727273,5.311872644747694
6230,14,107.0,1.9107142857142858,5.5098043899721585
6231,15,121.0,2.1228070175438596,5.859661582821175
6232,14,127.0,2.2280701754385963,6.279611339448647
6233,14,109.0,1.8793103448275863,6.541356539637065
6234,12,94.0,1.6206896551724137,6.909209243342118
6235,11,80.0,1.3793103448275863,7.234007353456871
6236,13,93.0,1.603448275862069,7.502372895587445
6237,14,106.0,1.8275862068965518,7.4446150351437215
6238,16,122.0,2.103448275862069,7.449864861680845
6239,14,86.0,1.4333333333333333,7.318191681219133
6240,11,75.0,1.271186440677966,6.771143365775797
6241,10,81.0,1.3728813559322033,6.536603323697325
6242,14,92.0,1.5081967213114753,6.18451122147675
6243,16,107.0,1.7258064516129032,6.253769190599377
6244,15,122.0,2.0,6.43282367065145
6245,18,139.0,2.278688524590164,6.6412532182239525
6246,19,157.0,2.6166666666666667,6.442798523800376
6247,16,145.0,2.457627118644068,6.613299542204606
6248,13,135.0,2.25,6.796896767736899
6249,13,135.0,2.288135593220339,7.003435453022639
6250,11,145.0,2.5,7.588467072366899
6251,12,156.0,2.689655172413793,7.707781563166384
6252,13,168.0,2.847457627118644,7.937319278821622
6253,12,180.0,3.103448275862069,8.118674207400213
6254,13,192.0,3.2542372881355934,8.193789007435289
6255,14,205.0,3.4745762711864407,8.124314377351455
6256,15,220.0,3.793103448275862,8.012878387605936
6257,15,235.0,4.051724137931035,7.74890823888223
6258,19,252.0,4.2,7.220340003506195
6259,15,173.0,2.8833333333333333,7.208446589340834
6260,14,116.0,1.901639344262295,7.200363817903733
6261,13,91.0,1.5423728813559323,6.962857118394015
6262,13,94.0,1.5932203389830508,6.857309694154062
6263,13,106.0,1.7966101694915255,6.69554202345637
6264,16,121.0,2.0166666666666666,6.350245305620015
6265,14,93.0,1.55,6.141971670425835
6266,16,98.0,1.6065573770491803,6.173592987116496
6267,17,109.0,1.7580645161290323,6.089047904778366
6268,16,121.0,1.9516129032258065,6.212899420990173
6269,18,138.0,2.1904761904761907,6.122100833960057
6270,18,155.0,2.421875,6.019582609721466
6271,19,174.0,2.71875,5.99271029976426
6272,19,193.0,3.015625,5.967301442185443
6273,20,154.0,2.3692307692307693,5.7850331747333135
6274,18,149.0,2.292307692307692,6.074307296644994
6275,18,153.0,2.3181818181818183,6.030965034023584
6276,15,110.0,1.6417910447761195,5.856754336016833
6277,12,97.0,1.4477611940298507,6.045927740230942
6278,12,93.0,1.3880597014925373,5.984908133131803
6279,15,107.0,1.5735294117647058,6.166344185820849
6280,10,69.0,1.0298507462686568,6.410647273994704
6281,6,43.0,0.6417910447761194,6.716397791697633
6282,6,26.0,0.3939393939393939,7.265600544630816
6283,6,15.0,0.234375,7.674215154957636
6284,4,14.0,0.21875,8.226730841107575
6285,8,20.0,0.30303030303030304,8.433637379089635
6286,7,27.0,0.4153846153846154,8.672565521640125
6287,9,35.0,0.5303030303030303,8.684560371094857
6288,7,36.0,0.5454545454545454,8.703033031663287
6289,9,37.0,0.5522388059701493,8.59825120399392
6290,8,39.0,0.582089552238806,8.342238343923325
6291,8,47.0,0.7121212121212122,8.32371894855856
6292,8,55.0,0.8333333333333334,8.352774510015484
6293,11,64.0,0.9696969696969697,7.868206386006398
6294,12,76.0,1.1692307692307693,7.821380461276465
6295,14,90.0,1.40625,7.805644051576142
6296,16,104.0,1.5757575757575757,7.924336120131977
6297,15,118.0,1.7611940298507462,8.108069083665125
6298,14,132.0,2.0,8.229351664505602
6299,16,147.0,2.1940298507462686,8.183652305706007
6300,16,162.0,2.3823529411764706,7.969027969576906
6301,15,177.0,2.6417910447761193,7.768161952074751
6302,17,193.0,2.838235294117647,7.637247889551755
6303,20,212.0,3.1641791044776117,7.467531520261746
6304,19,231.0,3.5,7.387303135030356
6305,22,252.0,3.7611940298507465,7.179523667040925
6306,18,203.0,3.029850746268657,7.094630889000044
6307,16,213.0,3.1791044776119404,6.869008699682036
6308,16,131.0,1.9264705882352942,6.594102285072977
6309,14,108.0,1.588235294117647,6.534521586382948
6310,15,123.0,1.8088235294117647,6.451520052999844
6311,18,140.0,2.028985507246377,6.303643341451174
6312,19,158.0,2.257142857142857,6.196115724765813
6313,20,178.0,2.579710144927536,6.190365638766334
6314,21,115.0,1.6428571428571428,6.178752821892379
6315,19,93.0,1.3285714285714285,6.358985054056932
6316,19,102.0,1.457142857142857,6.369764875300889
6317,22,118.0,1.6388888888888888,6.379685031862118
6318,22,138.0,1.8904109589041096,6.436542820597637
6319,22,160.0,2.191780821917808,6.621364942587398
6320,24,183.0,2.506849315068493,6.297868399336352
6321,22,161.0,2.175675675675676,6.041269595477595
6322,19,149.0,2.0694444444444446,6.00066131269084
6323,21,146.0,2.0,6.236425318056494
6324,20,157.0,2.1506849315068495,6.2388265187377705
6325,15,132.0,1.8333333333333333,6.284988942300235
6326,15,105.0,1.4583333333333333,6.454316793139876
6327,14,86.0,1.1944444444444444,6.531673006299248
6328,11,82.0,1.1884057971014492,6.500003787830708
6329,9,34.0,0.4857142857142857,6.817275331638413
6330,7,15.0,0.22058823529411764,7.190778029697936
6331,7,21.0,0.3088235294117647,7.713626662830433
6332,9,29.0,0.4264705882352941,8.113898839914977
6333,10,38.0,0.5588235294117647,8.543510722105104
6334,10,48.0,0.7058823529411765,9.091027540702148
6335,11,58.0,0.8529411764705882,9.214836068030849
6336,12,69.0,1.0298507462686568,9.177490719806071
6337,11,80.0,1.2121212121212122,9.039671662056804
6338,11,91.0,1.4,8.895087829547547
6339,12,103.0,1.5846153846153845,8.68818701706258
6340,13,116.0,1.8125,8.430664190668395
6341,17,132.0,2.0625,8.022552867591934
6342,18,148.0,2.242424242424242,7.585689060461357
6343,18,166.0,2.515151515151515,7.263123945469275
6344,20,185.0,2.803030303030303,6.514077234689579
6345,21,205.0,3.106060606060606,6.017887923234007
6346,21,226.0,3.476923076923077,5.8278851550969195
6347,20,178.0,2.7384615384615385,5.890962743500682
6348,17,153.0,2.3181818181818183,6.159883207384036
6349,15,148.0,2.242424242424242,6.347014495455171
6350,16,153.0,2.283582089552239,6.457542652335526
6351,14,160.0,2.388059701492537,6.678915940355638
6352,14,168.0,2.5454545454545454,6.81476288150245
6353,15,178.0,2.696969696969697,6.744588733175102
6354,17,194.0,2.9393939393939394,6.769298036709459
6355,16,181.0,2.7846153846153845,6.909169126754432
6356,16,167.0,2.5692307692307694,6.869030323163912
6357,14,93.0,1.3880597014925373,6.830104230139646
6358,13,87.0,1.2985074626865671,6.840805282223691
6359,14,100.0,1.4705882352941178,6.635810460453365
6360,15,114.0,1.6521739130434783,6.372686864261747
6361,15,129.0,1.8695652173913044,6.222381153645884
6362,14,100.0,1.4705882352941178,6.179609009696335
6363,14,80.0,1.2121212121212122,6.240270135607261
6364,12,64.0,0.9696969696969697,6.403205823078496
6365,13,49.0,0.7205882352941176,6.261844331642407
6366,13,61.0,0.8840579710144928,6.133349481812644
6367,14,75.0,1.1029411764705883,6.582080603121339
6368,14,89.0,1.3484848484848484,7.026506338832152
6369,18,105.0,1.5909090909090908,6.839804885796076
6370,14,81.0,1.2461538461538462,7.179195498016678
6371,12,69.0,1.0615384615384615,7.621871021862444
6372,13,74.0,1.1384615384615384,7.629634371517028
6373,10,81.0,1.2461538461538462,7.912988540865231
6374,8,56.0,0.8484848484848485,7.798521001830922
6375,8,49.0,0.7313432835820896,7.772041216790928
6376,7,54.0,0.8059701492537313,8.022418630866918
6377,8,61.0,0.953125,7.891179582496338
6378,8,68.0,1.0625,7.9768594299208635
6379,9,77.0,1.203125,8.242433975128264
6380,11,87.0,1.359375,8.538469924621015
6381,13,99.0,1.546875,8.769705511801835
6382,13,112.0,1.75,9.057686840676528
6383,14,125.0,1.9230769230769231,9.043939925317064
6384,14,138.0,2.15625,8.759555922649117
6385,14,152.0,2.375,8.589355256694834
6386,15,166.0,2.5538461538461537,8.292195361038695
6387,17,182.0,2.84375,7.645527926067075
6388,14,160.0,2.5396825396825395,7.470718453278798
6389,13,144.0,2.25,7.101570149338908
6390,13,131.0,2.0793650793650795,6.725930930123931
6391,12,122.0,1.967741935483871,6.459653782651838
6392,14,124.0,2.0,6.2014925032528785
6393,13,125.0,2.0161290322580645,6.244906566197525
6394,14,139.0,2.316666666666667,6.156578828709144
6395,16,154.0,2.5245901639344264,6.173898157327617
6396,15,145.0,2.377049180327869,6.231171974854613
6397,15,142.0,2.3278688524590163,6.230476491654061
6398,15,140.0,2.2950819672131146,6.156246609997893
6399,17,156.0,2.557377049180328,6.069245427973071
6400,20,176.0,2.8852459016393444,6.163919678259932
6401,21,196.0,3.161290322580645,6.050866611896988
6402,24,218.0,3.5161290322580645,5.318511913208107
6403,20,195.0,3.1451612903225805,5.3562011938210405
6404,18,191.0,3.1311475409836067,5.370298211239605
6405,21,193.0,3.0634920634920637,5.255485561180003
6406,18,121.0,1.9516129032258065,5.694432860259563
6407,17,86.0,1.4098360655737705,5.803993361843338
6408,15,71.0,1.1451612903225807,6.248055798270584
6409,14,80.0,1.3114754098360655,6.6264590109111
6410,16,95.0,1.5573770491803278,6.653316150421471
6411,12,79.0,1.2741935483870968,6.970464581004564
6412,12,75.0,1.2096774193548387,7.307655541174828
6413,11,71.0,1.126984126984127,7.648204700553799
6414,10,73.0,1.1774193548387097,7.953838953350868
6415,10,83.0,1.3387096774193548,8.443383342608662
6416,12,93.0,1.4761904761904763,8.426294270849459
6417,12,104.0,1.6507936507936507,8.176018055580933
6418,11,115.0,1.8253968253968254,8.169520401293013
6419,13,128.0,2.064516129032258,8.045844026028737
6420,16,142.0,2.253968253968254,7.539351774162254
6421,17,159.0,2.564516129032258,7.399407348453078
6422,20,178.0,2.870967741935484,7.218939476175492
6423,17,159.0,2.65,7.229782651867746
6424,15,153.0,2.6379310344827585,7.037185562591853
6425,14,160.0,2.807017543859649,6.813955983549133
6426,13,169.0,3.017857142857143,6.62938355583156
6427,12,181.0,3.290909090909091,6.589226514268769
6428,14,194.0,3.4642857142857144,6.506786409522568
6429,11,108.0,1.894736842105263,6.762335383223726
6430,9,82.0,1.4642857142857142,7.077638599708761
6431,8,71.0,1.3148148148148149,7.4650737467931725
6432,10,68.0,1.2363636363636363,7.625168334065552
6433,9,77.0,1.4,8.144709695621737
6434,10,86.0,1.5357142857142858,8.29473700573016
6435,10,95.0,1.6666666666666667,8.493529742902615
6436,9,104.0,1.8245614035087718,8.385163739570654
6437,9,56.0,0.9655172413793104,8.299426014551825
6438,9,48.0,0.8135593220338984,8.023431193504548
6439,9,57.0,0.9661016949152542,7.721958870961759
6440,13,69.0,1.1694915254237288,7.306354617835483
6441,15,83.0,1.3833333333333333,6.942264350200517
6442,15,98.0,1.6333333333333333,6.789965566448997
6443,15,111.0,1.88135593220339,6.620481145021213
6444,14,87.0,1.5263157894736843,6.2162969745262675
6445,12,73.0,1.2586206896551724,6.275662164973925
6446,8,68.0,1.152542372881356,6.252788951406168
6447,9,72.0,1.2413793103448276,6.453817884917917
6448,9,81.0,1.396551724137931,6.70830934250181
6449,13,93.0,1.576271186440678,6.943619011117982
6450,15,107.0,1.8448275862068966,7.010417444522326
6451,15,122.0,2.1785714285714284,7.068096483992581
6452,12,95.0,1.6666666666666667,7.228602864782392
6453,10,77.0,1.3275862068965518,7.532135555865368
6454,7,73.0,1.2586206896551724,7.887726415809045
6455,7,46.0,0.7931034482758621,7.819146586458702
6456,7,28.0,0.4745762711864407,7.892144547016432
6457,6,34.0,0.5964912280701754,8.188357824435434
6458,6,40.0,0.7142857142857143,8.486300856006245
6459,8,47.0,0.8392857142857143,8.325434477152823
6460,9,56.0,1.018181818181818,8.362466669316643
6461,10,65.0,1.1607142857142858,8.373562781863074
6462,12,75.0,1.293103448275862,8.26739979011214
6463,11,86.0,1.5087719298245614,8.323236260196342
