Step,Waiting_Time,Queue_Length,Density
71198,949.0,84,0.7396970764353645
71199,978.0,87,0.7608312786192322
71200,1007.0,87,0.7819654808030997
71201,1037.0,90,0.7819654808030997
71202,1067.0,90,0.8030996829869672
71203,1097.0,90,0.8030996829869672
71204,1127.0,90,0.8242338851708347
71205,1158.0,93,0.8242338851708347
71206,1189.0,93,0.8242338851708347
71207,1220.0,93,0.8242338851708347
71208,1251.0,93,0.8242338851708347
71209,1284.0,99,0.8030996829869673
71210,1317.0,99,0.8030996829869673
71211,1351.0,102,0.8242338851708351
71212,1386.0,105,0.8242338851708351
71213,1422.0,108,0.8242338851708351
71214,1460.0,114,0.8453680873547025
71215,1498.0,114,0.8665022895385699
71216,1368.0,108,0.8665022895385699
71217,1249.0,102,0.8876364917224374
71218,1138.0,96,0.9299048960901727
71219,1048.0,90,0.9087706939063053
71220,988.0,87,0.9087706939063052
71221,956.0,81,0.9087706939063052
71222,942.0,78,0.8876364917224377
71223,955.0,75,0.8665022895385701
71224,969.0,75,0.8453680873547024
71225,995.0,78,0.8242338851708348
71226,1009.0,78,0.8030996829869674
71227,1035.0,78,0.8030996829869672
71228,1062.0,81,0.8030996829869673
71229,1089.0,81,0.7819654808030997
71230,1117.0,84,0.8030996829869673
71231,1145.0,84,0.8453680873547025
71232,1175.0,90,0.8453680873547025
71233,1206.0,93,0.8665022895385701
71234,1237.0,93,0.8665022895385701
71235,1268.0,93,0.8876364917224375
71236,1299.0,93,0.8876364917224375
71237,1330.0,93,0.8665022895385701
71238,1362.0,96,0.8665022895385701
71239,1397.0,105,0.9087706939063052
71240,1432.0,105,0.9299048960901729
71241,1468.0,108,0.9510390982740404
71242,1505.0,111,0.9510390982740404
71243,1543.0,114,0.9721733004579075
71244,1582.0,117,0.9721733004579075
71245,1621.0,117,0.9721733004579075
71246,1660.0,117,1.0355759070095105
71247,1699.0,117,1.0355759070095105
71248,1739.0,120,1.0355759070095105
71249,1567.0,117,1.0144417048256429
71250,1424.0,114,1.0355759070095105
71251,1285.0,114,1.0355759070095105
71252,1170.0,108,1.0144417048256429
71253,1065.0,111,0.9933075026417755
71254,973.0,105,0.9721733004579078
71255,885.0,99,0.9510390982740402
71256,812.0,93,0.9510390982740402
71257,774.0,90,0.9299048960901728
71258,750.0,84,0.9721733004579076
71259,739.0,84,0.9510390982740402
71260,738.0,78,0.9510390982740402
71261,752.0,78,0.9510390982740402
71262,779.0,81,0.9510390982740402
71263,793.0,78,0.95103909827404
71264,811.0,75,0.9087706939063049
71265,832.0,72,0.9087706939063049
71266,856.0,72,0.8876364917224373
71267,881.0,75,0.8665022895385699
71268,906.0,75,0.8453680873547025
71269,931.0,75,0.8453680873547025
71270,956.0,75,0.8030996829869673
71271,981.0,75,0.8242338851708347
71272,1008.0,81,0.8030996829869672
71273,1035.0,81,0.824233885170835
71274,1062.0,81,0.8030996829869674
71275,1089.0,81,0.7819654808030998
71276,1117.0,84,0.7819654808030998
71277,1145.0,84,0.8030996829869674
71278,1174.0,87,0.7819654808030998
71279,1203.0,87,0.8030996829869674
71280,1232.0,87,0.8030996829869674
71281,1261.0,87,0.8242338851708348
71282,1291.0,90,0.8030996829869672
71283,1321.0,90,0.8030996829869672
71284,1351.0,90,0.8453680873547024
71285,1382.0,93,0.8453680873547024
71286,1415.0,99,0.86650228953857
71287,1450.0,105,0.86650228953857
71288,1485.0,105,0.86650228953857
71289,1306.0,99,0.8453680873547024
71290,1144.0,93,0.8453680873547024
71291,1049.0,87,0.9087706939063053
71292,965.0,81,0.8665022895385701
71293,901.0,78,0.8876364917224377
71294,863.0,72,0.8876364917224377
71295,878.0,69,0.8876364917224375
71296,903.0,75,0.8876364917224375
71297,929.0,78,0.86650228953857
71298,955.0,78,0.908770693906305
71299,982.0,81,0.8876364917224375
71300,1009.0,81,0.908770693906305
71301,1038.0,87,0.8665022895385699
71302,1067.0,87,0.8876364917224375
71303,1097.0,90,0.8665022895385699
71304,1128.0,93,0.8876364917224376
71305,1160.0,96,0.8665022895385702
71306,1193.0,99,0.8876364917224376
71307,1226.0,99,0.8876364917224377
71308,1260.0,102,0.9087706939063052
71309,1294.0,102,0.8876364917224375
71310,1328.0,102,0.9087706939063052
71311,1362.0,102,0.8876364917224376
71312,1397.0,105,0.8876364917224376
71313,1433.0,108,0.908770693906305
71314,1470.0,111,0.9510390982740402
71315,1508.0,114,0.9510390982740402
71316,1546.0,114,0.9510390982740402
71317,1584.0,114,0.9510390982740402
71318,1622.0,114,0.9721733004579078
71319,1662.0,120,0.9721733004579078
71320,1702.0,120,0.9721733004579078
71321,1743.0,123,0.9933075026417754
71322,1598.0,117,0.9510390982740404
71323,1453.0,114,0.9933075026417753
71324,1318.0,111,0.9933075026417753
71325,1191.0,108,0.9721733004579078
71326,1069.0,102,0.9933075026417755
71327,995.0,102,0.9721733004579077
71328,934.0,96,0.9721733004579077
71329,881.0,90,0.9510390982740403
71330,841.0,87,0.9299048960901728
71331,814.0,81,0.908770693906305
71332,841.0,81,0.9087706939063052
71333,834.0,81,0.8665022895385701
71334,839.0,81,0.8876364917224375
71335,845.0,78,0.8453680873547026
71336,871.0,78,0.8453680873547026
71337,897.0,78,0.8453680873547026
71338,923.0,78,0.8453680873547026
71339,949.0,78,0.8242338851708348
71340,975.0,78,0.8242338851708348
71341,1002.0,81,0.824233885170835
71342,1030.0,84,0.7819654808030998
71343,1058.0,84,0.7819654808030998
71344,1086.0,84,0.7608312786192322
71345,1115.0,87,0.7819654808030996
71346,1144.0,87,0.7819654808030998
71347,1173.0,87,0.7819654808030998
71348,1202.0,87,0.7608312786192324
71349,1232.0,90,0.7608312786192324
71350,1262.0,90,0.7608312786192324
71351,1293.0,93,0.7396970764353648
71352,1324.0,93,0.7608312786192322
71353,1355.0,93,0.7608312786192322
71354,1387.0,96,0.7819654808030997
71355,1420.0,99,0.8030996829869673
71356,1453.0,99,0.7819654808030999
71357,1486.0,99,0.7819654808030999
71358,1520.0,102,0.8030996829869674
71359,1554.0,102,0.8030996829869674
71360,1588.0,102,0.824233885170835
71361,1622.0,102,0.824233885170835
71362,1445.0,99,0.7819654808030997
71363,1308.0,93,0.8453680873547026
71364,1180.0,87,0.8876364917224377
71365,1057.0,84,0.8665022895385702
71366,958.0,78,0.9087706939063052
71367,897.0,75,0.8876364917224377
71368,856.0,69,0.8665022895385702
71369,864.0,69,0.8453680873547025
71370,881.0,66,0.8242338851708348
71371,903.0,66,0.8030996829869674
71372,927.0,72,0.8030996829869674
71373,951.0,72,0.8030996829869672
71374,975.0,72,0.8030996829869671
71375,999.0,72,0.7819654808030997
71376,1024.0,75,0.7608312786192322
71377,1050.0,78,0.7608312786192322
71378,1076.0,78,0.7396970764353644
71379,1103.0,81,0.7819654808030997
71380,1131.0,84,0.760831278619232
71381,1160.0,87,0.7396970764353645
71382,1189.0,87,0.7608312786192323
71383,1219.0,90,0.7819654808030998
71384,1249.0,90,0.8030996829869672
71385,1279.0,90,0.8030996829869672
71386,1310.0,93,0.8242338851708348
71387,1341.0,93,0.8665022895385699
71388,1374.0,99,0.8876364917224376
71389,1408.0,102,0.9087706939063053
71390,1442.0,102,0.9510390982740403
71391,1476.0,102,0.9510390982740403
71392,1510.0,102,0.9510390982740403
71393,1545.0,105,0.9933075026417756
71394,1581.0,108,0.9933075026417756
71395,1425.0,105,0.9510390982740403
71396,1277.0,102,0.9721733004579078
71397,1136.0,99,0.9721733004579078
71398,999.0,99,0.9299048960901729
71399,883.0,99,0.9299048960901729
71400,793.0,96,0.9299048960901729
71401,724.0,93,0.8876364917224375
71402,675.0,90,0.9087706939063053
71403,657.0,90,0.9087706939063052
71404,637.0,84,0.9299048960901727
71405,628.0,78,0.9087706939063049
71406,635.0,75,0.8876364917224375
71407,649.0,72,0.86650228953857
71408,674.0,75,0.8453680873547025
71409,688.0,72,0.8453680873547025
71410,709.0,69,0.824233885170835
71411,732.0,69,0.824233885170835
71412,755.0,69,0.8030996829869674
71413,778.0,69,0.8242338851708351
71414,801.0,69,0.8030996829869674
71415,825.0,72,0.8030996829869674
71416,850.0,75,0.8030996829869674
71417,876.0,78,0.8030996829869674
71418,902.0,78,0.8242338851708351
71419,928.0,78,0.8242338851708351
71420,956.0,84,0.8453680873547025
71421,984.0,84,0.8242338851708351
71422,1012.0,84,0.8242338851708351
71423,1041.0,87,0.8030996829869675
71424,1070.0,87,0.8030996829869675
71425,1099.0,87,0.8030996829869674
71426,1130.0,93,0.824233885170835
71427,1161.0,93,0.8030996829869674
71428,1193.0,96,0.7819654808030997
71429,1226.0,99,0.8242338851708346
71430,1259.0,99,0.8242338851708348
71431,1292.0,99,0.8242338851708348
71432,1325.0,99,0.8453680873547023
71433,1359.0,102,0.8665022895385697
71434,1393.0,102,0.8665022895385697
71435,1236.0,96,0.8242338851708348
71436,1107.0,90,0.8665022895385699
71437,999.0,87,0.8876364917224375
71438,969.0,81,0.8876364917224375
71439,957.0,81,0.8665022895385699
71440,959.0,81,0.8665022895385699
71441,961.0,78,0.8242338851708348
71442,966.0,81,0.8242338851708348
71443,975.0,78,0.7819654808030996
71444,1002.0,81,0.8030996829869673
71445,1013.0,81,0.7608312786192323
71446,1026.0,78,0.7608312786192323
71447,1052.0,78,0.7396970764353648
71448,1079.0,81,0.7396970764353648
71449,1106.0,81,0.7185628742514971
71450,1133.0,81,0.7396970764353646
71451,1161.0,84,0.7185628742514971
71452,1189.0,84,0.7185628742514971
71453,1217.0,84,0.7185628742514972
71454,1246.0,87,0.7396970764353646
71455,1275.0,87,0.7396970764353646
71456,1304.0,87,0.7396970764353646
71457,1333.0,87,0.7185628742514971
71458,1362.0,87,0.6974286720676296
71459,1391.0,87,0.718562874251497
71460,1420.0,87,0.7185628742514971
71461,1449.0,87,0.7185628742514971
71462,1479.0,90,0.7396970764353648
71463,1509.0,90,0.7185628742514971
71464,1539.0,90,0.7185628742514971
71465,1569.0,90,0.7185628742514971
71466,1599.0,90,0.7396970764353648
71467,1629.0,90,0.7608312786192323
71468,1466.0,87,0.718562874251497
71469,1310.0,81,0.718562874251497
71470,1156.0,75,0.718562874251497
71471,1018.0,72,0.6974286720676296
71472,901.0,66,0.6762944698837621
71473,808.0,63,0.6762944698837621
71474,717.0,57,0.6340260655160268
71475,714.0,54,0.6340260655160268
71476,657.0,54,0.6128918633321594
71477,620.0,51,0.6340260655160269
71478,586.0,48,0.5917576611482918
71479,564.0,45,0.6128918633321595
71480,544.0,45,0.5706234589644242
71481,559.0,45,0.5706234589644242
71482,553.0,42,0.5283550545966891
71483,568.0,45,0.5494892567805567
71484,583.0,45,0.5072208524128214
71485,598.0,45,0.5072208524128214
71486,614.0,48,0.4860866502289539
71487,630.0,48,0.4860866502289539
71488,646.0,48,0.4649524480450864
71489,662.0,48,0.4860866502289539
71490,679.0,51,0.4860866502289539
71491,696.0,51,0.4860866502289539
71492,713.0,51,0.4860866502289539
71493,730.0,51,0.4860866502289539
71494,748.0,54,0.5072208524128216
71495,766.0,54,0.528355054596689
71496,785.0,57,0.528355054596689
71497,804.0,57,0.528355054596689
71498,823.0,57,0.5494892567805565
71499,842.0,57,0.5494892567805566
71500,862.0,60,0.5706234589644241
71501,882.0,60,0.5706234589644241
71502,902.0,60,0.5706234589644241
71503,922.0,60,0.5917576611482916
71504,942.0,60,0.5917576611482916
71505,964.0,66,0.5917576611482916
71506,986.0,66,0.5917576611482916
71507,1008.0,66,0.6340260655160268
71508,807.0,60,0.5917576611482916
71509,653.0,60,0.5917576611482916
71510,516.0,57,0.6128918633321592
71511,451.0,54,0.5706234589644241
71512,403.0,51,0.5706234589644241
71513,406.0,48,0.5917576611482918
71514,422.0,48,0.5917576611482916
71515,439.0,51,0.5917576611482916
71516,456.0,51,0.5494892567805566
71517,473.0,51,0.5494892567805566
71518,491.0,54,0.528355054596689
71519,509.0,54,0.5494892567805565
71520,527.0,54,0.5494892567805565
71521,545.0,54,0.5917576611482916
71522,563.0,54,0.5917576611482918
71523,581.0,54,0.6340260655160268
71524,599.0,54,0.6340260655160269
71525,618.0,57,0.6551602676998943
71526,637.0,57,0.676294469883762
71527,656.0,57,0.676294469883762
71528,676.0,60,0.676294469883762
71529,697.0,63,0.6974286720676295
71530,719.0,66,0.6974286720676295
71531,742.0,69,0.718562874251497
71532,767.0,75,0.718562874251497
71533,794.0,81,0.718562874251497
71534,823.0,87,0.7396970764353646
71535,853.0,90,0.7396970764353646
71536,884.0,93,0.7608312786192322
71537,915.0,93,0.7608312786192322
71538,946.0,93,0.7819654808030997
71539,978.0,96,0.7819654808030997
71540,1010.0,96,0.8030996829869673
71541,846.0,93,0.7608312786192322
71542,722.0,87,0.7608312786192322
71543,636.0,81,0.824233885170835
71544,604.0,78,0.8030996829869673
71545,583.0,75,0.8242338851708346
71546,571.0,72,0.8242338851708346
71547,559.0,69,0.8030996829869672
71548,564.0,66,0.7819654808030997
71549,568.0,63,0.760831278619232
71550,572.0,60,0.7396970764353644
71551,592.0,60,0.7396970764353644
71552,612.0,60,0.718562874251497
71553,633.0,63,0.7396970764353644
71554,654.0,63,0.6974286720676294
71555,675.0,63,0.7185628742514971
71556,696.0,63,0.6974286720676296
71557,718.0,66,0.6974286720676296
71558,741.0,69,0.6762944698837621
71559,764.0,69,0.6974286720676296
71560,787.0,69,0.6762944698837621
71561,810.0,69,0.6762944698837621
71562,833.0,69,0.6762944698837621
71563,856.0,69,0.6762944698837621
71564,879.0,69,0.6974286720676296
71565,903.0,72,0.7185628742514971
71566,927.0,72,0.7185628742514971
71567,952.0,75,0.7396970764353645
71568,978.0,78,0.7396970764353645
71569,1004.0,78,0.7185628742514971
71570,1030.0,78,0.6974286720676295
71571,1056.0,78,0.6762944698837619
71572,1082.0,78,0.6551602676998943
71573,1108.0,78,0.6551602676998943
71574,1134.0,78,0.6551602676998943
71575,1161.0,81,0.6762944698837619
71576,1189.0,84,0.6551602676998942
71577,1218.0,87,0.6551602676998942
71578,1247.0,87,0.6551602676998942
71579,1276.0,87,0.6551602676998942
71580,1305.0,87,0.6762944698837619
71581,1140.0,81,0.6340260655160268
71582,1015.0,75,0.6974286720676294
71583,916.0,69,0.6974286720676294
71584,832.0,63,0.718562874251497
71585,757.0,57,0.6974286720676294
71586,742.0,54,0.7396970764353646
71587,748.0,51,0.7185628742514971
71588,766.0,54,0.7185628742514971
71589,785.0,57,0.7185628742514971
71590,805.0,60,0.6974286720676294
71591,825.0,60,0.676294469883762
71592,845.0,60,0.6551602676998944
71593,867.0,66,0.6762944698837621
71594,891.0,72,0.6340260655160269
71595,915.0,72,0.6128918633321593
71596,940.0,75,0.6128918633321593
71597,966.0,78,0.6340260655160269
71598,992.0,78,0.6551602676998944
71599,1018.0,78,0.6340260655160269
71600,1045.0,81,0.6340260655160269
71601,1072.0,81,0.6340260655160269
71602,1100.0,84,0.6340260655160269
71603,1128.0,84,0.6340260655160269
71604,1156.0,84,0.6551602676998944
71605,1184.0,84,0.6551602676998944
71606,1212.0,84,0.6551602676998944
71607,1240.0,84,0.676294469883762
71608,1268.0,84,0.6974286720676295
71609,1296.0,84,0.7396970764353646
71610,1324.0,84,0.7396970764353646
71611,1353.0,87,0.7819654808030998
71612,1383.0,90,0.8030996829869672
71613,1413.0,90,0.8030996829869672
71614,1250.0,84,0.7819654808030998
71615,1098.0,78,0.8030996829869674
71616,954.0,75,0.824233885170835
71617,826.0,69,0.8453680873547024
71618,763.0,66,0.8453680873547025
71619,701.0,66,0.8665022895385701
71620,639.0,66,0.8665022895385701
71621,604.0,63,0.8876364917224377
71622,626.0,66,0.8876364917224375
71623,601.0,63,0.9299048960901727
71624,587.0,60,0.8876364917224376
71625,575.0,60,0.8876364917224376
71626,561.0,57,0.8453680873547024
71627,551.0,60,0.8453680873547024
71628,543.0,60,0.8030996829869673
71629,545.0,57,0.824233885170835
71630,551.0,60,0.7819654808030997
71631,572.0,63,0.8030996829869672
71632,585.0,60,0.7608312786192322
71633,600.0,63,0.7396970764353646
71634,622.0,66,0.7608312786192322
71635,644.0,66,0.7185628742514969
71636,667.0,69,0.7185628742514969
71637,690.0,69,0.718562874251497
71638,713.0,69,0.718562874251497
71639,736.0,69,0.7396970764353645
71640,759.0,69,0.7185628742514969
71641,782.0,69,0.7185628742514969
71642,805.0,69,0.6762944698837619
71643,828.0,69,0.6762944698837619
71644,851.0,69,0.6974286720676297
71645,874.0,69,0.6974286720676297
71646,898.0,72,0.676294469883762
71647,924.0,78,0.6551602676998943
71648,950.0,78,0.6762944698837621
71649,976.0,78,0.6762944698837621
71650,1003.0,81,0.6974286720676296
71651,1031.0,84,0.7185628742514972
71652,1059.0,84,0.7396970764353648
71653,1087.0,84,0.7396970764353648
71654,950.0,78,0.718562874251497
71655,826.0,75,0.718562874251497
71656,701.0,69,0.718562874251497
71657,616.0,63,0.676294469883762
71658,560.0,60,0.6974286720676294
71659,540.0,57,0.6974286720676294
71660,520.0,54,0.676294469883762
71661,510.0,51,0.6974286720676296
71662,511.0,48,0.6762944698837619
71663,529.0,54,0.6551602676998942
71664,547.0,54,0.6340260655160268
71665,565.0,54,0.6340260655160269
71666,585.0,60,0.6551602676998944
71667,606.0,63,0.6551602676998944
71668,628.0,66,0.6762944698837619
71669,650.0,66,0.6762944698837619
71670,672.0,66,0.7185628742514971
71671,695.0,69,0.7185628742514971
71672,719.0,72,0.7185628742514971
71673,743.0,72,0.7185628742514971
71674,768.0,75,0.7185628742514971
71675,793.0,75,0.7185628742514971
71676,818.0,75,0.7185628742514971
71677,844.0,78,0.7396970764353646
71678,870.0,78,0.7396970764353648
71679,897.0,81,0.7396970764353648
71680,925.0,84,0.7608312786192322
71681,954.0,87,0.7608312786192323
71682,983.0,87,0.7608312786192323
71683,1013.0,90,0.7608312786192323
71684,1044.0,93,0.7819654808030997
71685,1076.0,96,0.7819654808030997
71686,1109.0,99,0.8242338851708347
71687,982.0,93,0.7819654808030997
71688,866.0,90,0.7819654808030997
71689,758.0,87,0.8242338851708348
71690,672.0,84,0.8242338851708351
71691,620.0,78,0.8242338851708351
71692,587.0,75,0.7819654808030998
71693,558.0,69,0.8030996829869672
71694,542.0,69,0.7608312786192322
71695,543.0,66,0.7608312786192322
71696,554.0,63,0.7819654808030998
71697,565.0,60,0.7608312786192323
71698,576.0,60,0.7819654808030998
71699,586.0,57,0.7396970764353648
71700,597.0,57,0.7396970764353648
71701,616.0,57,0.7185628742514972
71702,628.0,60,0.7185628742514971
71703,648.0,60,0.6974286720676296
71704,668.0,60,0.6974286720676296
71705,688.0,60,0.6974286720676296
71706,709.0,63,0.6762944698837621
71707,730.0,63,0.6762944698837621
71708,751.0,63,0.6340260655160269
71709,772.0,63,0.6762944698837621
71710,793.0,63,0.6340260655160269
71711,815.0,66,0.6128918633321594
71712,837.0,66,0.5917576611482918
71713,859.0,66,0.5706234589644241
71714,882.0,69,0.5917576611482918
71715,905.0,69,0.5706234589644241
71716,928.0,69,0.5706234589644241
71717,951.0,69,0.5494892567805566
71718,974.0,69,0.5494892567805566
71719,997.0,69,0.5494892567805566
71720,1020.0,69,0.5706234589644241
71721,1044.0,72,0.5917576611482918
71722,1068.0,72,0.5917576611482918
71723,1093.0,75,0.5917576611482918
71724,1118.0,75,0.5917576611482918
71725,1143.0,75,0.5917576611482918
71726,1168.0,75,0.6128918633321593
71727,988.0,72,0.5917576611482916
71728,875.0,66,0.6340260655160269
71729,783.0,60,0.6340260655160269
71730,710.0,54,0.5917576611482918
71731,728.0,54,0.6128918633321595
71732,746.0,54,0.6128918633321595
71733,764.0,54,0.634026065516027
71734,783.0,57,0.6551602676998944
71735,803.0,60,0.6128918633321595
71736,823.0,60,0.6128918633321595
71737,844.0,63,0.5917576611482919
71738,865.0,63,0.5917576611482919
71739,887.0,66,0.5917576611482919
71740,909.0,66,0.5917576611482919
71741,932.0,69,0.6128918633321595
71742,956.0,72,0.634026065516027
71743,981.0,75,0.6340260655160269
71744,1006.0,75,0.6551602676998944
71745,1031.0,75,0.6551602676998944
71746,1056.0,75,0.676294469883762
71747,1081.0,75,0.6974286720676295
71748,1107.0,78,0.718562874251497
71749,1133.0,78,0.7396970764353645
71750,1159.0,78,0.7396970764353645
71751,1185.0,78,0.760831278619232
71752,1211.0,78,0.760831278619232
71753,1237.0,78,0.7819654808030998
71754,1263.0,78,0.7819654808030998
71755,1290.0,81,0.7819654808030998
71756,1318.0,84,0.7819654808030998
71757,1347.0,87,0.8242338851708347
71758,1377.0,90,0.8876364917224375
71759,1408.0,93,0.9087706939063052
71760,1232.0,90,0.8876364917224375
71761,1090.0,87,0.8876364917224375
71762,969.0,87,0.9299048960901726
71763,864.0,84,0.9087706939063052
71764,794.0,78,0.9087706939063052
71765,726.0,72,0.8665022895385699
71766,658.0,69,0.8665022895385699
71767,607.0,69,0.86650228953857
71768,568.0,63,0.86650228953857
71769,551.0,57,0.8453680873547025
71770,572.0,63,0.8453680873547025
71771,560.0,66,0.8242338851708351
71772,550.0,69,0.8030996829869674
71773,541.0,69,0.8030996829869674
71774,538.0,69,0.7819654808031
71775,562.0,72,0.7608312786192324
71776,575.0,69,0.7819654808030999
71777,592.0,66,0.7396970764353649
71778,615.0,69,0.7396970764353649
71779,638.0,69,0.7396970764353648
71780,661.0,69,0.718562874251497
71781,685.0,72,0.7185628742514969
71782,709.0,72,0.7396970764353645
71783,734.0,75,0.7396970764353645
71784,759.0,75,0.760831278619232
71785,784.0,75,0.760831278619232
71786,809.0,75,0.7396970764353645
71787,835.0,78,0.7396970764353645
71788,861.0,78,0.7396970764353646
71789,888.0,81,0.7608312786192323
71790,915.0,81,0.7396970764353646
71791,943.0,84,0.7396970764353646
71792,972.0,87,0.8030996829869672
71793,1002.0,90,0.8030996829869672
71794,1032.0,90,0.8030996829869672
71795,1062.0,90,0.7819654808030996
71796,1093.0,93,0.8030996829869672
71797,1125.0,96,0.824233885170835
71798,1158.0,99,0.824233885170835
71799,1191.0,99,0.824233885170835
71800,1062.0,93,0.7819654808030997
71801,952.0,87,0.7819654808030997
71802,849.0,81,0.7819654808030997
71803,770.0,78,0.7608312786192323
71804,740.0,72,0.7819654808031
71805,765.0,75,0.7819654808030999
71806,792.0,81,0.7608312786192322
71807,820.0,84,0.7819654808030997
71808,848.0,84,0.7819654808030998
71809,877.0,87,0.7608312786192324
71810,906.0,87,0.7396970764353648
71811,935.0,87,0.718562874251497
71812,964.0,87,0.718562874251497
71813,993.0,87,0.718562874251497
71814,1022.0,87,0.718562874251497
71815,1053.0,93,0.718562874251497
71816,1086.0,99,0.718562874251497
71817,1119.0,99,0.7396970764353646
71818,1152.0,99,0.7396970764353646
71819,1186.0,102,0.7396970764353646
71820,1220.0,102,0.7396970764353646
71821,1254.0,102,0.7396970764353646
71822,1288.0,102,0.7396970764353646
71823,1322.0,102,0.7819654808030999
71824,1356.0,102,0.7819654808030999
71825,1390.0,102,0.8030996829869673
71826,1424.0,102,0.8242338851708348
71827,1458.0,102,0.8242338851708348
71828,1493.0,105,0.8242338851708348
71829,1528.0,105,0.8242338851708348
71830,1563.0,105,0.8242338851708348
71831,1598.0,105,0.8453680873547024
71832,1633.0,105,0.8453680873547024
71833,1470.0,99,0.8242338851708351
71834,1323.0,93,0.8242338851708351
71835,1209.0,90,0.8242338851708351
71836,1107.0,87,0.8030996829869673
71837,1008.0,84,0.8030996829869673
71838,914.0,78,0.8030996829869673
71839,838.0,72,0.7608312786192322
71840,836.0,69,0.7819654808030998
71841,785.0,66,0.7608312786192323
71842,761.0,63,0.7819654808031
71843,782.0,63,0.7608312786192323
71844,804.0,66,0.7819654808030998
71845,826.0,66,0.7396970764353648
71846,848.0,66,0.7819654808030997
71847,870.0,66,0.7608312786192322
71848,893.0,69,0.7608312786192322
71849,916.0,69,0.7185628742514971
71850,940.0,72,0.6974286720676295
71851,965.0,75,0.6974286720676295
71852,990.0,75,0.6974286720676295
71853,1015.0,75,0.6762944698837619
71854,1042.0,81,0.718562874251497
71855,1070.0,84,0.718562874251497
71856,1099.0,87,0.7396970764353645
71857,1128.0,87,0.7185628742514969
71858,1157.0,87,0.7185628742514969
71859,1187.0,90,0.7396970764353645
71860,1217.0,90,0.7608312786192319
71861,1247.0,90,0.7608312786192319
71862,1277.0,90,0.7608312786192319
71863,1308.0,93,0.7608312786192319
71864,1340.0,96,0.7608312786192319
71865,1372.0,96,0.7608312786192319
71866,1404.0,96,0.7396970764353645
71867,1436.0,96,0.7396970764353645
71868,1468.0,96,0.7396970764353645
71869,1500.0,96,0.7608312786192319
71870,1532.0,96,0.7608312786192319
71871,1566.0,102,0.7608312786192319
71872,1600.0,102,0.7608312786192319
71873,1418.0,96,0.7396970764353645
71874,1261.0,90,0.7396970764353645
71875,1127.0,84,0.7396970764353645
71876,1004.0,78,0.6974286720676295
71877,896.0,72,0.7185628742514969
71878,797.0,66,0.6974286720676295
71879,723.0,60,0.6762944698837619
71880,694.0,54,0.6762944698837619
71881,695.0,54,0.6340260655160268
71882,714.0,57,0.6340260655160268
71883,733.0,57,0.5917576611482915
71884,752.0,57,0.5917576611482915
71885,771.0,57,0.5494892567805565
71886,790.0,57,0.5706234589644241
71887,809.0,57,0.5283550545966891
71888,828.0,57,0.5283550545966891
71889,847.0,57,0.5072208524128214
71890,867.0,60,0.5072208524128214
71891,887.0,60,0.486086650228954
71892,907.0,60,0.486086650228954
71893,927.0,60,0.486086650228954
71894,947.0,60,0.5072208524128216
71895,967.0,60,0.5072208524128216
71896,987.0,60,0.5072208524128216
71897,1008.0,63,0.5072208524128216
71898,1030.0,66,0.5283550545966891
71899,1052.0,66,0.5283550545966891
71900,1074.0,66,0.5494892567805566
71901,1097.0,69,0.5706234589644241
71902,1120.0,69,0.5706234589644241
71903,1144.0,72,0.5706234589644241
71904,1168.0,72,0.5917576611482916
71905,1192.0,72,0.5917576611482916
71906,1011.0,66,0.5494892567805566
71907,878.0,60,0.5494892567805566
71908,753.0,57,0.5706234589644242
71909,658.0,51,0.5494892567805566
71910,599.0,45,0.5494892567805566
71911,556.0,42,0.5494892567805566
71912,513.0,39,0.5072208524128214
71913,509.0,36,0.5072208524128214
71914,509.0,33,0.4860866502289539
71915,520.0,33,0.5072208524128216
71916,523.0,33,0.5072208524128214
71917,535.0,36,0.5072208524128214
71918,548.0,39,0.5072208524128214
71919,561.0,39,0.5072208524128214
71920,574.0,39,0.528355054596689
71921,588.0,42,0.528355054596689
71922,602.0,42,0.5494892567805566
71923,617.0,45,0.5494892567805566
71924,632.0,45,0.5494892567805566
71925,647.0,45,0.5494892567805566
71926,664.0,51,0.5494892567805566
71927,681.0,51,0.5494892567805565
71928,698.0,51,0.5917576611482916
71929,716.0,54,0.6128918633321592
71930,735.0,57,0.6128918633321592
71931,755.0,60,0.5917576611482916
71932,776.0,63,0.5917576611482916
71933,797.0,63,0.5917576611482916
71934,818.0,63,0.5706234589644241
71935,839.0,63,0.5917576611482916
71936,860.0,63,0.6128918633321593
71937,883.0,69,0.6340260655160269
71938,906.0,69,0.6340260655160269
71939,930.0,72,0.6340260655160269
71940,955.0,75,0.6340260655160269
71941,980.0,75,0.6340260655160269
71942,1005.0,75,0.6762944698837619
71943,1031.0,78,0.6762944698837619
71944,1057.0,78,0.6762944698837619
71945,1084.0,81,0.6762944698837619
71946,895.0,75,0.6340260655160269
71947,719.0,72,0.6340260655160269
71948,568.0,69,0.6551602676998945
71949,474.0,66,0.6340260655160269
71950,457.0,60,0.6762944698837621
71951,477.0,60,0.6762944698837621
71952,497.0,60,0.6551602676998943
71953,517.0,60,0.676294469883762
71954,537.0,60,0.6551602676998943
71955,557.0,60,0.6551602676998943
71956,577.0,60,0.6340260655160269
71957,598.0,63,0.6340260655160269
71958,619.0,63,0.6340260655160268
71959,641.0,66,0.6551602676998942
71960,663.0,66,0.6551602676998942
